Brand,Brand_Code,File_Name,GL,ACC Name,Period,Amount,ACT_FC
SY,3750,3750_Sneaky Performance2023.xlsx,,TOTAL NOPEX,M01-11,-1.4,Actual
SY,3750,3750_Sneaky Performance2023.xlsx,,TOTAL EXPENSE,M01-11,-32.0255,Actual
SY,3750,3750_Sneaky Performance2023.xlsx,,รวมคชจกองหน้า,M01-11,-32.0255,Actual
SY,3750,3750_Sneaky Performance2023.xlsx,,รวมคชจกองหลัง,M01-11,0,Actual
SY,3750,3750_Sneaky Performance2023.xlsx,Other Income,OTHER INCOME,M01-11,-0.00563,Actual
SY,3750,3750_Sneaky Performance2023.xlsx,,NET PROFIT BEFORE TAX,M01-11,-28.81796,Actual
CM,3760,3760_ChinatownMK Performance2023.xlsx,,TOTAL:SALES,M01-11,0,Actual
CM,3760,3760_ChinatownMK Performance2023.xlsx,,DISCOUNT,M01-11,0,Actual
CM,3760,3760_ChinatownMK Performance2023.xlsx,,NET SALES,M01-11,0,Actual
CM,3760,3760_ChinatownMK Performance2023.xlsx,,COST OF GOODS SOLD,M01-11,0,Actual
CM,3760,3760_ChinatownMK Performance2023.xlsx,,GROSS PROFIT,M01-11,0,Actual
CM,3760,3760_ChinatownMK Performance2023.xlsx,,TOTAL OPEX,M01-11,-0.1854,Actual
CM,3760,3760_ChinatownMK Performance2023.xlsx,,EBITDA,M01-11,-0.1854,Actual
CM,3760,3760_ChinatownMK Performance2023.xlsx,,TOTAL NOPEX,M01-11,0,Actual
CM,3760,3760_ChinatownMK Performance2023.xlsx,,TOTAL EXPENSE,M01-11,-0.1854,Actual
CM,3760,3760_ChinatownMK Performance2023.xlsx,,รวมคชจกองหน้า,M01-11,-0.1854,Actual
CM,3760,3760_ChinatownMK Performance2023.xlsx,,รวมคชจกองหลัง,M01-11,0,Actual
CM,3760,3760_ChinatownMK Performance2023.xlsx,Other Income,OTHER INCOME,M01-11,0,Actual
CM,3760,3760_ChinatownMK Performance2023.xlsx,,NET PROFIT BEFORE TAX,M01-11,-0.1854,Actual
BB,3770,3770_Bitboy 2.0 Performance2023.xlsx,,TOTAL:SALES,M01-11,0,Actual
BB,3770,3770_Bitboy 2.0 Performance2023.xlsx,,DISCOUNT,M01-11,0,Actual
BB,3770,3770_Bitboy 2.0 Performance2023.xlsx,,NET SALES,M01-11,0,Actual
BB,3770,3770_Bitboy 2.0 Performance2023.xlsx,,COST OF GOODS SOLD,M01-11,0,Actual
BB,3770,3770_Bitboy 2.0 Performance2023.xlsx,,GROSS PROFIT,M01-11,0,Actual
BB,3770,3770_Bitboy 2.0 Performance2023.xlsx,,TOTAL OPEX,M01-11,0,Actual
BB,3770,3770_Bitboy 2.0 Performance2023.xlsx,,EBITDA,M01-11,0,Actual
BB,3770,3770_Bitboy 2.0 Performance2023.xlsx,,TOTAL NOPEX,M01-11,0,Actual
BB,3770,3770_Bitboy 2.0 Performance2023.xlsx,,TOTAL EXPENSE,M01-11,0,Actual
BB,3770,3770_Bitboy 2.0 Performance2023.xlsx,,รวมคชจกองหน้า,M01-11,0,Actual
BB,3770,3770_Bitboy 2.0 Performance2023.xlsx,,รวมคชจกองหลัง,M01-11,0,Actual
BB,3770,3770_Bitboy 2.0 Performance2023.xlsx,Other Income,OTHER INCOME,M01-11,0,Actual
BB,3770,3770_Bitboy 2.0 Performance2023.xlsx,,NET PROFIT BEFORE TAX,M01-11,0,Actual
VO,3780,3780_Vionic Performance2023.xlsx,,TOTAL:SALES,M01-11,1027.62653,Actual
VO,3780,3780_Vionic Performance2023.xlsx,,DISCOUNT,M01-11,-746.1896,Actual
VO,3780,3780_Vionic Performance2023.xlsx,,NET SALES,M01-11,281.43693,Actual
VO,3780,3780_Vionic Performance2023.xlsx,,COST OF GOODS SOLD,M01-11,-296.73161,Actual
VO,3780,3780_Vionic Performance2023.xlsx,,GROSS PROFIT,M01-11,-15.29468,Actual
VO,3780,3780_Vionic Performance2023.xlsx,,TOTAL OPEX,M01-11,-90.86042,Actual
VO,3780,3780_Vionic Performance2023.xlsx,,EBITDA,M01-11,-106.1551,Actual
VO,3780,3780_Vionic Performance2023.xlsx,,TOTAL NOPEX,M01-11,-7.109,Actual
VO,3780,3780_Vionic Performance2023.xlsx,,TOTAL EXPENSE,M01-11,-97.96942,Actual
VO,3780,3780_Vionic Performance2023.xlsx,,รวมคชจกองหน้า,M01-11,-97.96942,Actual
VO,3780,3780_Vionic Performance2023.xlsx,,รวมคชจกองหลัง,M01-11,0,Actual
VO,3780,3780_Vionic Performance2023.xlsx,Other Income,OTHER INCOME,M01-11,3.88028,Actual
VO,3780,3780_Vionic Performance2023.xlsx,,NET PROFIT BEFORE TAX,M01-11,-109.38382,Actual
RP,3790,3790_Ripndif Performance2023.xlsx,,TOTAL:SALES,M01-11,1.72897,Actual
RP,3790,3790_Ripndif Performance2023.xlsx,,DISCOUNT,M01-11,-1.61449,Actual
RP,3790,3790_Ripndif Performance2023.xlsx,,NET SALES,M01-11,0.11448,Actual
RP,3790,3790_Ripndif Performance2023.xlsx,,COST OF GOODS SOLD,M01-11,-0.86336,Actual
RP,3790,3790_Ripndif Performance2023.xlsx,,GROSS PROFIT,M01-11,-0.74888,Actual
RP,3790,3790_Ripndif Performance2023.xlsx,,TOTAL OPEX,M01-11,-0.17836,Actual
RP,3790,3790_Ripndif Performance2023.xlsx,,EBITDA,M01-11,-0.92724,Actual
RP,3790,3790_Ripndif Performance2023.xlsx,,TOTAL NOPEX,M01-11,0,Actual
RP,3790,3790_Ripndif Performance2023.xlsx,,TOTAL EXPENSE,M01-11,-0.17836,Actual
RP,3790,3790_Ripndif Performance2023.xlsx,,รวมคชจกองหน้า,M01-11,-0.17836,Actual
RP,3790,3790_Ripndif Performance2023.xlsx,,รวมคชจกองหลัง,M01-11,0,Actual
RP,3790,3790_Ripndif Performance2023.xlsx,Other Income,OTHER INCOME,M01-11,0,Actual
RP,3790,3790_Ripndif Performance2023.xlsx,,NET PROFIT BEFORE TAX,M01-11,-0.92724,Actual
HD,3800,3800_Hey Dude Performance2023.xlsx,,TOTAL:SALES,M01-11,374.21501,Actual
HD,3800,3800_Hey Dude Performance2023.xlsx,,DISCOUNT,M01-11,-248.17221,Actual
HD,3800,3800_Hey Dude Performance2023.xlsx,,NET SALES,M01-11,126.0428,Actual
HD,3800,3800_Hey Dude Performance2023.xlsx,,COST OF GOODS SOLD,M01-11,-97.86274,Actual
HD,3800,3800_Hey Dude Performance2023.xlsx,,GROSS PROFIT,M01-11,28.18006,Actual
HD,3800,3800_Hey Dude Performance2023.xlsx,,TOTAL OPEX,M01-11,-309.16495,Actual
HD,3800,3800_Hey Dude Performance2023.xlsx,,EBITDA,M01-11,-280.98489,Actual
HD,3800,3800_Hey Dude Performance2023.xlsx,,TOTAL NOPEX,M01-11,-0.436,Actual
HD,3800,3800_Hey Dude Performance2023.xlsx,,TOTAL EXPENSE,M01-11,-309.60095,Actual
HD,3800,3800_Hey Dude Performance2023.xlsx,,รวมคชจกองหน้า,M01-11,-219.60095,Actual
HD,3800,3800_Hey Dude Performance2023.xlsx,,รวมคชจกองหลัง,M01-11,-90,Actual
HD,3800,3800_Hey Dude Performance2023.xlsx,Other Income,OTHER INCOME,M01-11,0.24019,Actual
HD,3800,3800_Hey Dude Performance2023.xlsx,,NET PROFIT BEFORE TAX,M01-11,-281.1807,Actual
EF,3810,3810_EcoFlow Performance2023.xlsx,,TOTAL:SALES,M01-11,22160.95654,Actual
EF,3810,3810_EcoFlow Performance2023.xlsx,,DISCOUNT,M01-11,-6552.67283,Actual
EF,3810,3810_EcoFlow Performance2023.xlsx,,NET SALES,M01-11,15608.28371,Actual
EF,3810,3810_EcoFlow Performance2023.xlsx,,COST OF GOODS SOLD,M01-11,-12358.12895,Actual
EF,3810,3810_EcoFlow Performance2023.xlsx,,GROSS PROFIT,M01-11,3250.15476,Actual
EF,3810,3810_EcoFlow Performance2023.xlsx,,TOTAL OPEX,M01-11,-4788.37618,Actual
EF,3810,3810_EcoFlow Performance2023.xlsx,,EBITDA,M01-11,-1538.22142,Actual
EF,3810,3810_EcoFlow Performance2023.xlsx,,TOTAL NOPEX,M01-11,-8.631,Actual
EF,3810,3810_EcoFlow Performance2023.xlsx,,TOTAL EXPENSE,M01-11,-4797.00718,Actual
EF,3810,3810_EcoFlow Performance2023.xlsx,,รวมคชจกองหน้า,M01-11,-2417.00718,Actual
EF,3810,3810_EcoFlow Performance2023.xlsx,,รวมคชจกองหลัง,M01-11,-2380,Actual
EF,3810,3810_EcoFlow Performance2023.xlsx,Other Income,OTHER INCOME,M01-11,10.14005,Actual
EF,3810,3810_EcoFlow Performance2023.xlsx,,NET PROFIT BEFORE TAX,M01-11,-1536.71237,Actual
CS,3820,3820_CaptainStag Performance2023.xlsx,,TOTAL:SALES,M01-11,1158.90661,Actual
CS,3820,3820_CaptainStag Performance2023.xlsx,,DISCOUNT,M01-11,-304.54536,Actual
CS,3820,3820_CaptainStag Performance2023.xlsx,,NET SALES,M01-11,854.36125,Actual
CS,3820,3820_CaptainStag Performance2023.xlsx,,COST OF GOODS SOLD,M01-11,-489.83025,Actual
CS,3820,3820_CaptainStag Performance2023.xlsx,,GROSS PROFIT,M01-11,364.531,Actual
CS,3820,3820_CaptainStag Performance2023.xlsx,,TOTAL OPEX,M01-11,-1497.54263,Actual
CS,3820,3820_CaptainStag Performance2023.xlsx,,EBITDA,M01-11,-1133.01163,Actual
CS,3820,3820_CaptainStag Performance2023.xlsx,,TOTAL NOPEX,M01-11,-4.604,Actual
CS,3820,3820_CaptainStag Performance2023.xlsx,,TOTAL EXPENSE,M01-11,-1502.14663,Actual
CS,3820,3820_CaptainStag Performance2023.xlsx,,รวมคชจกองหน้า,M01-11,-1012.14663,Actual
CS,3820,3820_CaptainStag Performance2023.xlsx,,รวมคชจกองหลัง,M01-11,-490,Actual
CS,3820,3820_CaptainStag Performance2023.xlsx,Other Income,OTHER INCOME,M01-11,2.631,Actual
CS,3820,3820_CaptainStag Performance2023.xlsx,,NET PROFIT BEFORE TAX,M01-11,-1134.98463,Actual
ER,3830,3830_ESR Performance2023.xlsx,,TOTAL:SALES,M01-11,2241.70093,Actual
ER,3830,3830_ESR Performance2023.xlsx,,DISCOUNT,M01-11,-777.24248,Actual
ER,3830,3830_ESR Performance2023.xlsx,,NET SALES,M01-11,1464.45845,Actual
ER,3830,3830_ESR Performance2023.xlsx,,COST OF GOODS SOLD,M01-11,-806.66729,Actual
ER,3830,3830_ESR Performance2023.xlsx,,GROSS PROFIT,M01-11,657.79116,Actual
ER,3830,3830_ESR Performance2023.xlsx,,TOTAL OPEX,M01-11,-1305.8259,Actual
ER,3830,3830_ESR Performance2023.xlsx,,EBITDA,M01-11,-648.03474,Actual
ER,3830,3830_ESR Performance2023.xlsx,,TOTAL NOPEX,M01-11,-5.062,Actual
ER,3830,3830_ESR Performance2023.xlsx,,TOTAL EXPENSE,M01-11,-1310.8879,Actual
ER,3830,3830_ESR Performance2023.xlsx,,รวมคชจกองหน้า,M01-11,-1030.8879,Actual
ER,3830,3830_ESR Performance2023.xlsx,,รวมคชจกองหลัง,M01-11,-280,Actual
ER,3830,3830_ESR Performance2023.xlsx,Other Income,OTHER INCOME,M01-11,12.64458,Actual
ER,3830,3830_ESR Performance2023.xlsx,,NET PROFIT BEFORE TAX,M01-11,-640.45216,Actual
GL,3840,3840_Guston Luga2023.xlsx,,TOTAL:SALES,M01-11,234.85974,Actual
GL,3840,3840_Guston Luga2023.xlsx,,DISCOUNT,M01-11,-46.2988,Actual
GL,3840,3840_Guston Luga2023.xlsx,,NET SALES,M01-11,188.56094,Actual
GL,3840,3840_Guston Luga2023.xlsx,,COST OF GOODS SOLD,M01-11,-65.97455,Actual
GL,3840,3840_Guston Luga2023.xlsx,,GROSS PROFIT,M01-11,122.58639,Actual
GL,3840,3840_Guston Luga2023.xlsx,,TOTAL OPEX,M01-11,-45.743,Actual
GL,3840,3840_Guston Luga2023.xlsx,,EBITDA,M01-11,76.84339,Actual
GL,3840,3840_Guston Luga2023.xlsx,,TOTAL NOPEX,M01-11,0,Actual
GL,3840,3840_Guston Luga2023.xlsx,,TOTAL EXPENSE,M01-11,-45.743,Actual
GL,3840,3840_Guston Luga2023.xlsx,,รวมคชจกองหน้า,M01-11,-42.743,Actual
GL,3840,3840_Guston Luga2023.xlsx,,รวมคชจกองหลัง,M01-11,-3,Actual
GL,3840,3840_Guston Luga2023.xlsx,Other Income,OTHER INCOME,M01-11,0,Actual
GL,3840,3840_Guston Luga2023.xlsx,,NET PROFIT BEFORE TAX,M01-11,76.84339,Actual
SHOE,5010,5010_SHOE Performance2023.xlsx,,TOTAL:SALES,M01-11,0,Actual
SHOE,5010,5010_SHOE Performance2023.xlsx,,DISCOUNT,M01-11,0,Actual
SHOE,5010,5010_SHOE Performance2023.xlsx,,NET SALES,M01-11,0,Actual
SHOE,5010,5010_SHOE Performance2023.xlsx,,COST OF GOODS SOLD,M01-11,0,Actual
SHOE,5010,5010_SHOE Performance2023.xlsx,,GROSS PROFIT,M01-11,0,Actual
SHOE,5010,5010_SHOE Performance2023.xlsx,,TOTAL OPEX,M01-11,0,Actual
SHOE,5010,5010_SHOE Performance2023.xlsx,,EBITDA,M01-11,0,Actual
SHOE,5010,5010_SHOE Performance2023.xlsx,,TOTAL NOPEX,M01-11,0,Actual
SHOE,5010,5010_SHOE Performance2023.xlsx,,TOTAL EXPENSE,M01-11,0,Actual
SHOE,5010,5010_SHOE Performance2023.xlsx,,รวมคชจกองหน้า,M01-11,0,Actual
SHOE,5010,5010_SHOE Performance2023.xlsx,,รวมคชจกองหลัง,M01-11,0,Actual
SHOE,5010,5010_SHOE Performance2023.xlsx,Other Income,OTHER INCOME,M01-11,0,Actual
SHOE,5010,5010_SHOE Performance2023.xlsx,,NET PROFIT BEFORE TAX,M01-11,0,Actual
WW,5020,5020_Backoffice Performance2023.xlsx,,TOTAL:SALES,M01-11,0,Actual
WW,5020,5020_Backoffice Performance2023.xlsx,,DISCOUNT,M01-11,0,Actual
WW,5020,5020_Backoffice Performance2023.xlsx,,NET SALES,M01-11,0,Actual
WW,5020,5020_Backoffice Performance2023.xlsx,,COST OF GOODS SOLD,M01-11,0,Actual
WW,5020,5020_Backoffice Performance2023.xlsx,,GROSS PROFIT,M01-11,0,Actual
WW,5020,5020_Backoffice Performance2023.xlsx,,TOTAL OPEX,M01-11,2052.00615,Actual
WW,5020,5020_Backoffice Performance2023.xlsx,,EBITDA,M01-11,2052.00615,Actual
WW,5020,5020_Backoffice Performance2023.xlsx,,TOTAL NOPEX,M01-11,-1681.7345,Actual
WW,5020,5020_Backoffice Performance2023.xlsx,,TOTAL EXPENSE,M01-11,370.27165,Actual
WW,5020,5020_Backoffice Performance2023.xlsx,,รวมคชจกองหน้า,M01-11,-22177.05245,Actual
WW,5020,5020_Backoffice Performance2023.xlsx,,รวมคชจกองหลัง,M01-11,22547.3241,Actual
WW,5020,5020_Backoffice Performance2023.xlsx,Other Income,OTHER INCOME,M01-11,1232.94192,Actual
WW,5020,5020_Backoffice Performance2023.xlsx,,NET PROFIT BEFORE TAX,M01-11,1603.21357,Actual
BP,5030,5030_Bratpack Performance2023.xlsx,,TOTAL:SALES,M01-11,0,Actual
BP,5030,5030_Bratpack Performance2023.xlsx,,DISCOUNT,M01-11,0,Actual
BP,5030,5030_Bratpack Performance2023.xlsx,,NET SALES,M01-11,0,Actual
BP,5030,5030_Bratpack Performance2023.xlsx,,COST OF GOODS SOLD,M01-11,0,Actual
BP,5030,5030_Bratpack Performance2023.xlsx,,GROSS PROFIT,M01-11,0,Actual
BP,5030,5030_Bratpack Performance2023.xlsx,,TOTAL OPEX,M01-11,74.70592,Actual
BP,5030,5030_Bratpack Performance2023.xlsx,,EBITDA,M01-11,74.70592,Actual
BP,5030,5030_Bratpack Performance2023.xlsx,,TOTAL NOPEX,M01-11,-14.376,Actual
BP,5030,5030_Bratpack Performance2023.xlsx,,TOTAL EXPENSE,M01-11,60.32992,Actual
BP,5030,5030_Bratpack Performance2023.xlsx,,รวมคชจกองหน้า,M01-11,60.32992,Actual
BP,5030,5030_Bratpack Performance2023.xlsx,,รวมคชจกองหลัง,M01-11,0,Actual
BP,5030,5030_Bratpack Performance2023.xlsx,Other Income,OTHER INCOME,M01-11,0.1,Actual
BP,5030,5030_Bratpack Performance2023.xlsx,,NET PROFIT BEFORE TAX,M01-11,60.42992,Actual
RX,5080,5080_ROX Performance2023.xlsx,,TOTAL:SALES,M01-11,0,Actual
RX,5080,5080_ROX Performance2023.xlsx,,DISCOUNT,M01-11,0,Actual
RX,5080,5080_ROX Performance2023.xlsx,,NET SALES,M01-11,0,Actual
RX,5080,5080_ROX Performance2023.xlsx,,COST OF GOODS SOLD,M01-11,0,Actual
RX,5080,5080_ROX Performance2023.xlsx,,GROSS PROFIT,M01-11,0,Actual
RX,5080,5080_ROX Performance2023.xlsx,,TOTAL OPEX,M01-11,-7.54694,Actual
RX,5080,5080_ROX Performance2023.xlsx,,EBITDA,M01-11,-7.54694,Actual
RX,5080,5080_ROX Performance2023.xlsx,,TOTAL NOPEX,M01-11,-12.966,Actual
RX,5080,5080_ROX Performance2023.xlsx,,TOTAL EXPENSE,M01-11,-20.51294,Actual
RX,5080,5080_ROX Performance2023.xlsx,,รวมคชจกองหน้า,M01-11,-20.51294,Actual
RX,5080,5080_ROX Performance2023.xlsx,,รวมคชจกองหลัง,M01-11,0,Actual
RX,5080,5080_ROX Performance2023.xlsx,Other Income,OTHER INCOME,M01-11,35.55963,Actual
RX,5080,5080_ROX Performance2023.xlsx,,NET PROFIT BEFORE TAX,M01-11,15.04669,Actual
OL,5090,5090_Online Performance2023.xlsx,,TOTAL:SALES,M01-11,0,Actual
OL,5090,5090_Online Performance2023.xlsx,,DISCOUNT,M01-11,0,Actual
OL,5090,5090_Online Performance2023.xlsx,,NET SALES,M01-11,0,Actual
OL,5090,5090_Online Performance2023.xlsx,,COST OF GOODS SOLD,M01-11,0,Actual
OL,5090,5090_Online Performance2023.xlsx,,GROSS PROFIT,M01-11,0,Actual
OL,5090,5090_Online Performance2023.xlsx,,TOTAL OPEX,M01-11,0,Actual
OL,5090,5090_Online Performance2023.xlsx,,EBITDA,M01-11,0,Actual
OL,5090,5090_Online Performance2023.xlsx,,TOTAL NOPEX,M01-11,-449.643,Actual
OL,5090,5090_Online Performance2023.xlsx,,TOTAL EXPENSE,M01-11,-449.643,Actual
OL,5090,5090_Online Performance2023.xlsx,,รวมคชจกองหน้า,M01-11,-449.643,Actual
OL,5090,5090_Online Performance2023.xlsx,,รวมคชจกองหลัง,M01-11,0,Actual
OL,5090,5090_Online Performance2023.xlsx,Other Income,OTHER INCOME,M01-11,0,Actual
OL,5090,5090_Online Performance2023.xlsx,,NET PROFIT BEFORE TAX,M01-11,-449.643,Actual
ET,5100,5100_Externalbrand Performance2023.xlsx,,TOTAL:SALES,M01-11,5167.88316,Actual
ET,5100,5100_Externalbrand Performance2023.xlsx,,DISCOUNT,M01-11,-240.32707,Actual
ET,5100,5100_Externalbrand Performance2023.xlsx,,NET SALES,M01-11,4927.55609,Actual
ET,5100,5100_Externalbrand Performance2023.xlsx,,COST OF GOODS SOLD,M01-11,-3599.91309,Actual
ET,5100,5100_Externalbrand Performance2023.xlsx,,GROSS PROFIT,M01-11,1327.643,Actual
ET,5100,5100_Externalbrand Performance2023.xlsx,,TOTAL OPEX,M01-11,-2438.56858,Actual
ET,5100,5100_Externalbrand Performance2023.xlsx,,EBITDA,M01-11,-1110.92558,Actual
ET,5100,5100_Externalbrand Performance2023.xlsx,,TOTAL NOPEX,M01-11,0,Actual
ET,5100,5100_Externalbrand Performance2023.xlsx,,TOTAL EXPENSE,M01-11,-2438.56858,Actual
ET,5100,5100_Externalbrand Performance2023.xlsx,,รวมคชจกองหน้า,M01-11,-2082.33096,Actual
ET,5100,5100_Externalbrand Performance2023.xlsx,,รวมคชจกองหลัง,M01-11,-356.23762,Actual
ET,5100,5100_Externalbrand Performance2023.xlsx,Other Income,OTHER INCOME,M01-11,49.60514,Actual
ET,5100,5100_Externalbrand Performance2023.xlsx,,NET PROFIT BEFORE TAX,M01-11,-1061.32044,Actual
FF,7020,7020_Fitflop Performance2023.xlsx,,TOTAL:SALES,M01-11,379.84112,Actual
FF,7020,7020_Fitflop Performance2023.xlsx,,DISCOUNT,M01-11,-258.13878,Actual
FF,7020,7020_Fitflop Performance2023.xlsx,,NET SALES,M01-11,121.70234,Actual
FF,7020,7020_Fitflop Performance2023.xlsx,,COST OF GOODS SOLD,M01-11,-97.66366,Actual
FF,7020,7020_Fitflop Performance2023.xlsx,,GROSS PROFIT,M01-11,24.03868,Actual
FF,7020,7020_Fitflop Performance2023.xlsx,,TOTAL OPEX,M01-11,-271.37729,Actual
FF,7020,7020_Fitflop Performance2023.xlsx,,EBITDA,M01-11,-247.33861,Actual
FF,7020,7020_Fitflop Performance2023.xlsx,,TOTAL NOPEX,M01-11,0,Actual
FF,7020,7020_Fitflop Performance2023.xlsx,,TOTAL EXPENSE,M01-11,-271.37729,Actual
FF,7020,7020_Fitflop Performance2023.xlsx,,รวมคชจกองหน้า,M01-11,-271.37729,Actual
FF,7020,7020_Fitflop Performance2023.xlsx,,รวมคชจกองหลัง,M01-11,0,Actual
FF,7020,7020_Fitflop Performance2023.xlsx,Other Income,OTHER INCOME,M01-11,0.85795,Actual
FF,7020,7020_Fitflop Performance2023.xlsx,,NET PROFIT BEFORE TAX,M01-11,-246.48066,Actual
CLEAR,CLEA,CLEAR Performance2023.xlsx,,TOTAL:SALES,M01-11,334.85047,Actual
CLEAR,CLEA,CLEAR Performance2023.xlsx,,DISCOUNT,M01-11,-329.22632,Actual
CLEAR,CLEA,CLEAR Performance2023.xlsx,,NET SALES,M01-11,5.62415,Actual
CLEAR,CLEA,CLEAR Performance2023.xlsx,,COST OF GOODS SOLD,M01-11,-88.43528,Actual
CLEAR,CLEA,CLEAR Performance2023.xlsx,,GROSS PROFIT,M01-11,-82.81113,Actual
CLEAR,CLEA,CLEAR Performance2023.xlsx,,TOTAL OPEX,M01-11,-175.20516,Actual
CLEAR,CLEA,CLEAR Performance2023.xlsx,,EBITDA,M01-11,-258.01629,Actual
CLEAR,CLEA,CLEAR Performance2023.xlsx,,TOTAL NOPEX,M01-11,0,Actual
CLEAR,CLEA,CLEAR Performance2023.xlsx,,TOTAL EXPENSE,M01-11,-175.20516,Actual
CLEAR,CLEA,CLEAR Performance2023.xlsx,,รวมคชจกองหน้า,M01-11,-175.20516,Actual
CLEAR,CLEA,CLEAR Performance2023.xlsx,,รวมคชจกองหลัง,M01-11,0,Actual
CLEAR,CLEA,CLEAR Performance2023.xlsx,Other Income,OTHER INCOME,M01-11,0,Actual
CLEAR,CLEA,CLEAR Performance2023.xlsx,,NET PROFIT BEFORE TAX,M01-11,-258.01629,Actual
CL,3040,3040_Columbia Performance2023.xlsx,,TOTAL:SALES,M01-12,63158.59558,Actual
CL,3040,3040_Columbia Performance2023.xlsx,,DISCOUNT,M01-12,-26263.62454,Actual
CL,3040,3040_Columbia Performance2023.xlsx,,NET SALES,M01-12,36894.97104,Actual
CL,3040,3040_Columbia Performance2023.xlsx,,COST OF GOODS SOLD,M01-12,-17071.75108,Actual
CL,3040,3040_Columbia Performance2023.xlsx,,GROSS PROFIT,M01-12,19823.21996,Actual
CL,3040,3040_Columbia Performance2023.xlsx,,TOTAL OPEX,M01-12,-16679.16922,Actual
CL,3040,3040_Columbia Performance2023.xlsx,,EBITDA,M01-12,3144.05074,Actual
CL,3040,3040_Columbia Performance2023.xlsx,,TOTAL NOPEX,M01-12,-140.553,Actual
CL,3040,3040_Columbia Performance2023.xlsx,,TOTAL EXPENSE,M01-12,-16819.72222,Actual
CL,3040,3040_Columbia Performance2023.xlsx,,รวมคชจกองหน้า,M01-12,-14549.72222,Actual
CL,3040,3040_Columbia Performance2023.xlsx,,รวมคชจกองหลัง,M01-12,-2270,Actual
CL,3040,3040_Columbia Performance2023.xlsx,Other Income,OTHER INCOME,M01-12,13.15564,Actual
CL,3040,3040_Columbia Performance2023.xlsx,,NET PROFIT BEFORE TAX,M01-12,3016.65338,Actual
HZ,3050,3050_HZ Performance2023.xlsx,,TOTAL:SALES,M01-12,3731.1581,Actual
HZ,3050,3050_HZ Performance2023.xlsx,,DISCOUNT,M01-12,-2402.74769,Actual
HZ,3050,3050_HZ Performance2023.xlsx,,NET SALES,M01-12,1328.41041,Actual
HZ,3050,3050_HZ Performance2023.xlsx,,COST OF GOODS SOLD,M01-12,-1885.28031,Actual
HZ,3050,3050_HZ Performance2023.xlsx,,GROSS PROFIT,M01-12,-556.8699,Actual
HZ,3050,3050_HZ Performance2023.xlsx,,TOTAL OPEX,M01-12,-1940.57185,Actual
HZ,3050,3050_HZ Performance2023.xlsx,,EBITDA,M01-12,-2497.44175,Actual
HZ,3050,3050_HZ Performance2023.xlsx,,TOTAL NOPEX,M01-12,-28.461,Actual
HZ,3050,3050_HZ Performance2023.xlsx,,TOTAL EXPENSE,M01-12,-1969.03285,Actual
HZ,3050,3050_HZ Performance2023.xlsx,,รวมคชจกองหน้า,M01-12,-1969.03285,Actual
HZ,3050,3050_HZ Performance2023.xlsx,,รวมคชจกองหลัง,M01-12,0,Actual
HZ,3050,3050_HZ Performance2023.xlsx,Other Income,OTHER INCOME,M01-12,75.49916,Actual
HZ,3050,3050_HZ Performance2023.xlsx,,NET PROFIT BEFORE TAX,M01-12,-2450.40359,Actual
FF,3060,3060_Fitflop Performance2023.xlsx,,TOTAL:SALES,M01-12,23,Actual
FF,3060,3060_Fitflop Performance2023.xlsx,,DISCOUNT,M01-12,-101.085,Actual
FF,3060,3060_Fitflop Performance2023.xlsx,,NET SALES,M01-12,-78.085,Actual
FF,3060,3060_Fitflop Performance2023.xlsx,,COST OF GOODS SOLD,M01-12,-277.803,Actual
FF,3060,3060_Fitflop Performance2023.xlsx,,GROSS PROFIT,M01-12,-355.888,Actual
FF,3060,3060_Fitflop Performance2023.xlsx,,TOTAL OPEX,M01-12,-1.132,Actual
FF,3060,3060_Fitflop Performance2023.xlsx,,EBITDA,M01-12,-357.02,Actual
FF,3060,3060_Fitflop Performance2023.xlsx,,TOTAL NOPEX,M01-12,0,Actual
FF,3060,3060_Fitflop Performance2023.xlsx,,TOTAL EXPENSE,M01-12,-1.132,Actual
FF,3060,3060_Fitflop Performance2023.xlsx,,รวมคชจกองหน้า,M01-12,-1.132,Actual
FF,3060,3060_Fitflop Performance2023.xlsx,,รวมคชจกองหลัง,M01-12,0,Actual
FF,3060,3060_Fitflop Performance2023.xlsx,Other Income,OTHER INCOME,M01-12,0,Actual
FF,3060,3060_Fitflop Performance2023.xlsx,,NET PROFIT BEFORE TAX,M01-12,-357.02,Actual
HB,3090,3090_Healthybag Performance2023.xlsx,,TOTAL:SALES,M01-12,3678.20573,Actual
